period,node_idx,pos_x,pos_y,exact_betweenness,pagerank,degree,removal_impact,stability_rate,is_top20,betweenness_percentile,pagerank_percentile,removal_impact_percentile,network_criticality,geometry_wkt
海西期,2808,15470249.27,5117324.717,0.0072808843890598,0.0002110205599483,4,0.0,0.0,False,0.5307029730480689,0.4711030841900528,0.0,0.512823006390664,"POLYGON ((15468749.27 5118824.717, 15471749.27 5118824.717, 15471749.27 5115824.717, 15468749.27 5115824.717, 15468749.27 5118824.717))"
海西期,2809,15470249.27,5114324.717,0.0061855603409078,0.0002110205599483,4,0.0,0.0,False,0.4540150041678244,0.4711030841900528,0.0,0.4591414281744929,"POLYGON ((15468749.27 5115824.717, 15471749.27 5115824.717, 15471749.27 5112824.717, 15468749.27 5112824.717, 15468749.27 5115824.717))"
海西期,2810,15470249.27,5111324.717,0.0034842257608894,0.0002110205599483,4,0.0,0.0,False,0.2392331203111975,0.4711030841900528,0.0,0.3087941094748541,"POLYGON ((15468749.27 5112824.717, 15471749.27 5112824.717, 15471749.27 5109824.717, 15468749.27 5109824.717, 15468749.27 5112824.717))"
海西期,2811,15470249.27,5108324.717,0.0025668128002673,0.0002110205599483,4,0.0,0.0,False,0.1636565712697971,0.4711030841900528,0.0,0.2558905251458738,"POLYGON ((15468749.27 5109824.717, 15471749.27 5109824.717, 15471749.27 5106824.717, 15468749.27 5106824.717, 15468749.27 5109824.717))"
海西期,2812,15470249.27,5105324.717,0.0032838684897753,0.0002110205599483,4,0.0,0.0,False,0.2206168380105584,0.4711030841900528,0.0,0.2957627118644068,"POLYGON ((15468749.27 5106824.717, 15471749.27 5106824.717, 15471749.27 5103824.717, 15468749.27 5103824.717, 15468749.27 5106824.717))"
海西期,2813,15470249.27,5102324.717,0.0040318143982619,0.0002110205599483,4,0.0,0.0,False,0.2895248680188941,0.4711030841900528,0.0,0.3439983328702417,"POLYGON ((15468749.27 5103824.717, 15471749.27 5103824.717, 15471749.27 5100824.717, 15468749.27 5100824.717, 15468749.27 5103824.717))"
海西期,2814,15470249.27,5099324.717,0.0047063173920379,0.0002110205599483,4,0.0,0.0,False,0.3484301194776327,0.4711030841900528,0.0,0.3852320088913587,"POLYGON ((15468749.27 5100824.717, 15471749.27 5100824.717, 15471749.27 5097824.717, 15468749.27 5097824.717, 15468749.27 5100824.717))"
海西期,2815,15470249.27,5096324.717,0.0052744651950579,0.0002110205599483,4,0.0,0.0,False,0.3926090580716865,0.4711030841900528,0.0,0.4161572659071964,"POLYGON ((15468749.27 5097824.717, 15471749.27 5097824.717, 15471749.27 5094824.717, 15468749.27 5094824.717, 15468749.27 5097824.717))"
海西期,2816,15470249.27,5093324.717,0.0056971545912902,0.0002110205599483,4,0.0,0.0,False,0.424006668519033,0.4711030841900528,0.0,0.4381355932203389,"POLYGON ((15468749.27 5094824.717, 15471749.27 5094824.717, 15471749.27 5091824.717, 15468749.27 5091824.717, 15468749.27 5094824.717))"
海西期,2817,15470249.27,5090324.717,0.0062639135553853,0.0002110205599483,4,0.0,0.0,False,0.4609613781606002,0.4711030841900528,0.0,0.464003889969436,"POLYGON ((15468749.27 5091824.717, 15471749.27 5091824.717, 15471749.27 5088824.717, 15468749.27 5088824.717, 15468749.27 5091824.717))"
