vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,1(NC/NB)Number of connected nodes per branch,2(NC/NL)Number of connected nodes per fault line,3(NB/NL)Number of branches per fault line,4(NC/A)Number of connected nodes per unit area,5(N_BA)Number of branch faults per unit area,6(N_LA)The number of fault lines per unit area
15485475.39,4956890.548,15488475.39,4956890.548,15488475.39,4953890.548,15485475.39,4953890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15485475.39,4953890.548,15488475.39,4953890.548,15488475.39,4950890.548,15485475.39,4950890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15485475.39,4950890.548,15488475.39,4950890.548,15488475.39,4947890.548,15485475.39,4947890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15485475.39,4947890.548,15488475.39,4947890.548,15488475.39,4944890.548,15485475.39,4944890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15485475.39,4944890.548,15488475.39,4944890.548,15488475.39,4941890.548,15485475.39,4941890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5121890.548,15491475.39,5121890.548,15491475.39,5118890.548,15488475.39,5118890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5118890.548,15491475.39,5118890.548,15491475.39,5115890.548,15488475.39,5115890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5115890.548,15491475.39,5115890.548,15491475.39,5112890.548,15488475.39,5112890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5112890.548,15491475.39,5112890.548,15491475.39,5109890.548,15488475.39,5109890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5109890.548,15491475.39,5109890.548,15491475.39,5106890.548,15488475.39,5106890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5106890.548,15491475.39,5106890.548,15491475.39,5103890.548,15488475.39,5103890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5103890.548,15491475.39,5103890.548,15491475.39,5100890.548,15488475.39,5100890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5100890.548,15491475.39,5100890.548,15491475.39,5097890.548,15488475.39,5097890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5097890.548,15491475.39,5097890.548,15491475.39,5094890.548,15488475.39,5094890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5094890.548,15491475.39,5094890.548,15491475.39,5091890.548,15488475.39,5091890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,5091890.548,15491475.39,5091890.548,15491475.39,5088890.548,15488475.39,5088890.548,63515106.93,7.87E-09,7.87E-09,1938.125248,969.0626242,969.0626242,0,0,0,0.029570363,0.014785181,,1.53E-05,,1.53E-05,0.5,1,0.5,1,969.0626242,969.0626242,969.0626242,0,0,1,0,7.87E-09,31757553.47
15488475.39,5088890.548,15491475.39,5088890.548,15491475.39,5085890.548,15488475.39,5085890.548,63515106.93,1.57E-08,1.57E-08,7470.726315,1008.492567,6462.233748,0,0,0,0.878716173,0.439358086,,0.000117621,,0.000117621,1,2,1,2,3735.363158,1008.492567,6462.233748,0,0,1,0,1.57E-08,63515106.93
15488475.39,5085890.548,15491475.39,5085890.548,15491475.39,5082890.548,15488475.39,5082890.548,63515106.93,7.87E-09,7.87E-09,16364.25876,8182.129378,8182.129378,0,0,0,2.108073005,1.054036502,,0.000128822,,0.000128822,0.5,1,0.5,1,8182.129378,8182.129378,8182.129378,0,0,1,0,7.87E-09,31757553.47
15488475.39,5082890.548,15491475.39,5082890.548,15491475.39,5079890.548,15488475.39,5079890.548,63515106.93,0,0,0,6612.653329,6612.653329,0,0,0,0,0.688453286,,0.000104112,,0.000104112,0,1,0,1,6612.653329,6612.653329,6612.653329,0,0,0,0,0,0
15488475.39,5079890.548,15491475.39,5079890.548,15491475.39,5076890.548,15488475.39,5076890.548,63515106.93,0,0,0,7084.327426,7084.327426,0,0,0,0,0.790169418,,0.000111538,,0.000111538,0,1,0,1,7084.327426,7084.327426,7084.327426,0,0,0,0,0,0
15488475.39,5076890.548,15491475.39,5076890.548,15491475.39,5073890.548,15488475.39,5073890.548,63515106.93,0,0,0,6357.952382,8973.051716,0,0,0,0,1.850266007,,0.000241376,,0.000241376,0,2,0,2,7665.502049,6357.952382,8973.051716,0,0,0,0,0,0
15488475.39,5073890.548,15491475.39,5073890.548,15491475.39,5070890.548,15488475.39,5070890.548,63515106.93,7.87E-09,7.87E-09,28418.46938,6322.434479,7886.800212,0,0,0,6.357616644,1.589404161,,0.000223714,,0.000223714,0.5,2,0.5,2,7104.617345,6322.434479,7886.800212,0,0,1,0,7.87E-09,31757553.47
15488475.39,5070890.548,15491475.39,5070890.548,15491475.39,5067890.548,15488475.39,5067890.548,63515106.93,7.87E-09,7.87E-09,21796.82536,4093.740999,6804.671991,0,0,0,3.740067668,0.935016917,,0.000171588,,0.000171588,0.5,2,0.5,2,5449.20634,4093.740999,6804.67168,0,0,1,0,7.87E-09,31757553.47
15488475.39,5067890.548,15491475.39,5067890.548,15491475.39,5064890.548,15488475.39,5064890.548,63515106.93,3.94E-08,2.36E-08,4570.147741,93.69962494,8898.181412,1.2,1.333333333,1.57E-08,0.822097741,0.513811088,,0.000179884,,0.000179884,2.5,5,1.5,4,2856.342338,94.91476802,8991.881036,0.4,0.666666667,3.666666667,1,3.000000016,63515107.93
15488475.39,5064890.548,15491475.39,5064890.548,15491475.39,5061890.548,15488475.39,5061890.548,63515106.93,3.15E-08,1.57E-08,7135.802882,126.0100645,6987.965981,1.5,2,1.57E-08,1.603388083,0.801694041,,0.000224696,,0.000224696,2,5,1,4,3567.901441,126.0100645,7128.749656,0.5,1,3.5,1,3.000000008,31757554.47
15488475.39,5061890.548,15491475.39,5061890.548,15491475.39,5058890.548,15488475.39,5058890.548,63515106.93,3.15E-08,1.57E-08,8561.679193,2003.583508,6695.622667,1.5,2,1.57E-08,2.308186324,1.538790883,,0.000269595,,0.000269595,2,4,1,3,5707.786129,2443.340878,8699.206229,0.5,1,3.5,1,3.000000008,31757554.47
15488475.39,5058890.548,15491475.39,5058890.548,15491475.39,5055890.548,15488475.39,5055890.548,63515106.93,2.36E-08,7.87E-09,9738.332942,2604.675201,6321.157231,2,4,1.57E-08,2.239667059,1.679750294,,0.000229985,,0.000229985,1.5,3,0.5,2,7303.749707,6321.157231,8286.342183,0.666666667,2,3,1,3,1
15488475.39,5055890.548,15491475.39,5055890.548,15491475.39,5052890.548,15488475.39,5052890.548,63515106.93,7.87E-09,7.87E-09,14179.13824,3390.953421,3698.615698,0,0,0,1.582678286,0.395669572,,0.00011162,,0.00011162,0.5,2,0.5,2,3544.78456,3390.953421,3698.615698,0,0,1,0,7.87E-09,31757553.47
15488475.39,5052890.548,15491475.39,5052890.548,15491475.39,5049890.548,15488475.39,5049890.548,63515106.93,1.57E-08,1.57E-08,14375.80409,2351.929733,6961.606552,0,0,0,3.25377305,1.084591017,,0.000226337,,0.000226337,1,3,1,3,4791.934696,2351.929733,6961.606552,0,0,1,0,1.57E-08,63515106.93
15488475.39,5049890.548,15491475.39,5049890.548,15491475.39,5046890.548,15488475.39,5046890.548,63515106.93,2.36E-08,2.36E-08,13159.237,3217.037628,8996.478655,0,0,0,4.089551136,1.533581676,,0.000310774,,0.000310774,1.5,4,1.5,4,4934.713876,3217.037628,8996.478655,0,0,1,0,2.36E-08,95272660.4
15488475.39,5046890.548,15491475.39,5046890.548,15491475.39,5043890.548,15488475.39,5043890.548,63515106.93,1.57E-08,1.57E-08,11483.63446,1848.008354,7262.517949,0,0,0,2.076259755,0.692086585,,0.000180802,,0.000180802,1,3,1,3,3827.878153,1848.008354,7262.517949,0,0,1,0,1.57E-08,63515106.93
15488475.39,5043890.548,15491475.39,5043890.548,15491475.39,5040890.548,15488475.39,5040890.548,63515106.93,0,0,0,7809.57044,7809.57044,0,0,0,0,0.960234398,,0.000122956,,0.000122956,0,1,0,1,7809.57044,7809.57044,7809.57044,0,0,0,0,0,0
15488475.39,5040890.548,15491475.39,5040890.548,15491475.39,5037890.548,15488475.39,5037890.548,63515106.93,7.87E-09,7.87E-09,26727.55592,4467.769026,8896.008932,0,0,0,5.623561699,1.405890425,,0.000210403,,0.000210403,0.5,2,0.5,2,6681.888979,4467.769026,8896.008932,0,0,1,0,7.87E-09,31757553.47
15488475.39,5037890.548,15491475.39,5037890.548,15491475.39,5034890.548,15488475.39,5034890.548,63515106.93,3.15E-08,1.57E-08,9194.868253,3014.530773,5317.55335,1.5,2,1.57E-08,2.662220258,1.774813506,,0.000289533,,0.000289533,2,4,1,3,6129.912169,4873.046565,8332.084123,0.5,1,3.5,1,3.000000008,31757554.47
15488475.39,5034890.548,15491475.39,5034890.548,15491475.39,5031890.548,15488475.39,5031890.548,63515106.93,2.36E-08,7.87E-09,8493.4633,3778.767053,4969.864306,2,4,1.57E-08,1.70366364,1.27774773,,0.000200585,,0.000200585,1.5,3,0.5,2,6370.097475,3991.563592,8748.631359,0.666666667,2,3,1,3,1
15488475.39,5031890.548,15491475.39,5031890.548,15491475.39,5028890.548,15488475.39,5028890.548,63515106.93,4.72E-08,3.15E-08,3564.483583,240.626825,5168.291315,1,1,1.57E-08,0.600119113,0.360071468,,0.000168361,,0.000168361,3,6,2,5,2138.69015,240.626825,5889.116442,0.333333333,0.5,3.75,1,3.000000024,95272661.4
15488475.39,5028890.548,15491475.39,5028890.548,15491475.39,5025890.548,15488475.39,5025890.548,63515106.93,4.72E-08,4.72E-08,3009.203273,214.3686151,3124.849603,0,0,0,0.4277079,0.25662474,,0.000142133,,0.000142133,3,5,3,5,1805.521964,214.3686151,3124.849603,0,0,1,0,4.72E-08,190545320.8
15488475.39,5025890.548,15491475.39,5025890.548,15491475.39,5022890.548,15488475.39,5022890.548,63515106.93,3.15E-08,3.15E-08,7653.375624,526.9946181,6930.465081,0,0,0,1.844416589,0.922208295,,0.000240994,,0.000240994,2,4,2,4,3826.687812,526.9946181,6930.465081,0,0,1,0,3.15E-08,127030213.9
15488475.39,5022890.548,15491475.39,5022890.548,15491475.39,5019890.548,15488475.39,5019890.548,63515106.93,2.36E-08,2.36E-08,7288.795834,163.1661802,7792.903322,0,0,0,1.25465926,0.62732963,,0.000172135,,0.000172135,1.5,3,1.5,3,3644.397917,163.1661802,7792.903322,0,0,1,0,2.36E-08,95272660.4
15488475.39,5019890.548,15491475.39,5019890.548,15491475.39,5016890.548,15488475.39,5016890.548,63515106.93,7.87E-09,7.87E-09,10974.68197,5487.340984,5487.340984,0,0,0,0.948149583,0.474074792,,8.64E-05,,8.64E-05,0.5,1,0.5,1,5487.340984,5487.340984,5487.340984,0,0,1,0,7.87E-09,31757553.47
15488475.39,5016890.548,15491475.39,5016890.548,15491475.39,5013890.548,15488475.39,5013890.548,63515106.93,1.57E-08,1.57E-08,5550.514845,2727.674766,2822.84008,0,0,0,0.485053345,0.242526672,,8.74E-05,,8.74E-05,1,2,1,2,2775.257423,2727.674766,2822.84008,0,0,1,0,1.57E-08,63515106.93
15488475.39,5013890.548,15491475.39,5013890.548,15491475.39,5010890.548,15488475.39,5010890.548,63515106.93,3.15E-08,1.57E-08,6488.883992,1242.449505,5415.474616,1.5,2,1.57E-08,1.325845692,0.883897128,,0.000204326,,0.000204326,2,4,1,3,4325.922661,1242.449505,6319.843862,0.5,1,3.5,1,3.000000008,31757554.47
15488475.39,5010890.548,15491475.39,5010890.548,15491475.39,5007890.548,15488475.39,5007890.548,63515106.93,3.15E-08,1.57E-08,10025.78554,4194.7885,6749.64728,1.5,2,1.57E-08,3.165117102,2.110078068,,0.000315698,,0.000315698,2,4,1,3,6683.857024,4238.000193,9063.923598,0.5,1,3.5,1,3.000000008,31757554.47
15488475.39,5007890.548,15491475.39,5007890.548,15491475.39,5004890.548,15488475.39,5004890.548,63515106.93,3.15E-08,1.57E-08,7455.221884,1130.531208,5645.824237,1.5,2,1.57E-08,1.750145312,1.166763542,,0.000234754,,0.000234754,2,4,1,3,4970.147922,1130.531208,8134.088323,0.5,1,3.5,1,3.000000008,31757554.47
15488475.39,5004890.548,15491475.39,5004890.548,15491475.39,5001890.548,15488475.39,5001890.548,63515106.93,7.87E-09,7.87E-09,8516.248444,4258.124222,4258.124222,0,0,0,0.570938876,0.285469438,,6.70E-05,,6.70E-05,0.5,1,0.5,1,4258.124222,4258.124222,4258.124222,0,0,1,0,7.87E-09,31757553.47
15488475.39,5001890.548,15491475.39,5001890.548,15491475.39,4998890.548,15488475.39,4998890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4998890.548,15491475.39,4998890.548,15491475.39,4995890.548,15488475.39,4995890.548,63515106.93,7.87E-09,7.87E-09,5851.80406,2925.90203,2925.90203,0,0,0,0.269570598,0.134785299,,4.61E-05,,4.61E-05,0.5,1,0.5,1,2925.90203,2925.90203,2925.90203,0,0,1,0,7.87E-09,31757553.47
15488475.39,4995890.548,15491475.39,4995890.548,15491475.39,4992890.548,15488475.39,4992890.548,63515106.93,7.87E-09,7.87E-09,11933.20198,5966.60099,5966.60099,0,0,0,1.121003462,0.560501731,,9.39E-05,,9.39E-05,0.5,1,0.5,1,5966.60099,5966.60099,5966.60099,0,0,1,0,7.87E-09,31757553.47
15488475.39,4992890.548,15491475.39,4992890.548,15491475.39,4989890.548,15488475.39,4989890.548,63515106.93,7.87E-09,7.87E-09,16943.61118,8471.805592,8471.805592,0,0,0,2.25998171,1.129990855,,0.000133383,,0.000133383,0.5,1,0.5,1,8471.805592,8471.805592,8471.805592,0,0,1,0,7.87E-09,31757553.47
15488475.39,4989890.548,15491475.39,4989890.548,15491475.39,4986890.548,15488475.39,4986890.548,63515106.93,0,0,0,7595.063154,7595.063154,0,0,0,0,0.908208883,,0.000119579,,0.000119579,0,1,0,1,7595.063154,7595.063154,7595.063154,0,0,0,0,0,0
15488475.39,4986890.548,15491475.39,4986890.548,15491475.39,4983890.548,15488475.39,4983890.548,63515106.93,0,0,0,4530.583487,4530.583487,0,0,0,0,0.323170152,,7.13E-05,,7.13E-05,0,1,0,1,4530.583487,4530.583487,4530.583487,0,0,0,0,0,0
15488475.39,4983890.548,15491475.39,4983890.548,15491475.39,4980890.548,15488475.39,4980890.548,63515106.93,7.87E-09,7.87E-09,4104.862828,2052.431414,2052.431414,0,0,0,0.132644812,0.066322406,,3.23E-05,,3.23E-05,0.5,1,0.5,1,2052.431414,2052.431414,2052.431414,0,0,1,0,7.87E-09,31757553.47
15488475.39,4980890.548,15491475.39,4980890.548,15491475.39,4977890.548,15488475.39,4977890.548,63515106.93,7.87E-09,7.87E-09,10580.45044,5290.225218,5290.225218,0,0,0,0.881254373,0.440627186,,8.33E-05,,8.33E-05,0.5,1,0.5,1,5290.225218,5290.225218,5290.225218,0,0,1,0,7.87E-09,31757553.47
15488475.39,4977890.548,15491475.39,4977890.548,15491475.39,4974890.548,15488475.39,4974890.548,63515106.93,7.87E-09,7.87E-09,15625.34352,7812.671758,7812.671758,0,0,0,1.921994403,0.960997201,,0.000123005,,0.000123005,0.5,1,0.5,1,7812.671758,7812.671758,7812.671758,0,0,1,0,7.87E-09,31757553.47
15488475.39,4974890.548,15491475.39,4974890.548,15491475.39,4971890.548,15488475.39,4971890.548,63515106.93,0,0,0,7385.815113,7385.815113,0,0,0,0,0.858854964,,0.000116284,,0.000116284,0,1,0,1,7385.815113,7385.815113,7385.815113,0,0,0,0,0,0
15488475.39,4971890.548,15491475.39,4971890.548,15491475.39,4968890.548,15488475.39,4968890.548,63515106.93,0,0,0,2723.869984,2723.869984,0,0,0,0,0.11681422,,4.29E-05,,4.29E-05,0,1,0,1,2723.869984,2723.869984,2723.869984,0,0,0,0,0,0
15488475.39,4968890.548,15491475.39,4968890.548,15491475.39,4965890.548,15488475.39,4965890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4965890.548,15491475.39,4965890.548,15491475.39,4962890.548,15488475.39,4962890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4962890.548,15491475.39,4962890.548,15491475.39,4959890.548,15488475.39,4959890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4959890.548,15491475.39,4959890.548,15491475.39,4956890.548,15488475.39,4956890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4956890.548,15491475.39,4956890.548,15491475.39,4953890.548,15488475.39,4953890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4953890.548,15491475.39,4953890.548,15491475.39,4950890.548,15488475.39,4950890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4950890.548,15491475.39,4950890.548,15491475.39,4947890.548,15488475.39,4947890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4947890.548,15491475.39,4947890.548,15491475.39,4944890.548,15488475.39,4944890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15488475.39,4944890.548,15491475.39,4944890.548,15491475.39,4941890.548,15488475.39,4941890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5121890.548,15494475.39,5121890.548,15494475.39,5118890.548,15491475.39,5118890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5118890.548,15494475.39,5118890.548,15494475.39,5115890.548,15491475.39,5115890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5115890.548,15494475.39,5115890.548,15494475.39,5112890.548,15491475.39,5112890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5112890.548,15494475.39,5112890.548,15494475.39,5109890.548,15491475.39,5109890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5109890.548,15494475.39,5109890.548,15494475.39,5106890.548,15491475.39,5106890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5106890.548,15494475.39,5106890.548,15494475.39,5103890.548,15491475.39,5103890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5103890.548,15494475.39,5103890.548,15494475.39,5100890.548,15491475.39,5100890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5100890.548,15494475.39,5100890.548,15494475.39,5097890.548,15491475.39,5097890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5097890.548,15494475.39,5097890.548,15494475.39,5094890.548,15491475.39,5094890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15491475.39,5094890.548,15494475.39,5094890.548,15494475.39,5091890.548,15491475.39,5091890.548,63515106.93,7.87E-09,7.87E-09,1265.286923,632.6434614,632.6434614,0,0,0,0.012602915,0.006301458,,9.96E-06,,9.96E-06,0.5,1,0.5,1,632.6434614,632.6434614,632.6434614,0,0,1,0,7.87E-09,31757553.47
15491475.39,5091890.548,15494475.39,5091890.548,15494475.39,5088890.548,15491475.39,5088890.548,63515106.93,7.87E-09,7.87E-09,7217.803223,3608.901612,3608.901612,0,0,0,0.410112538,0.205056269,,5.68E-05,,5.68E-05,0.5,1,0.5,1,3608.901612,3608.901612,3608.901612,0,0,1,0,7.87E-09,31757553.47
15491475.39,5088890.548,15494475.39,5088890.548,15494475.39,5085890.548,15491475.39,5085890.548,63515106.93,7.87E-09,7.87E-09,20529.82118,4634.634911,5630.275677,0,0,0,3.317900086,0.829475022,,0.000161614,,0.000161614,0.5,2,0.5,2,5132.455294,4634.634911,5630.275677,0,0,1,0,7.87E-09,31757553.47
15491475.39,5085890.548,15494475.39,5085890.548,15494475.39,5082890.548,15491475.39,5082890.548,63515106.93,0,0,0,8968.166065,8968.166065,0,0,0,0,1.266281463,,0.000141197,,0.000141197,0,1,0,1,8968.166065,8968.166065,8968.166065,0,0,0,0,0,0
15491475.39,5082890.548,15494475.39,5082890.548,15494475.39,5079890.548,15491475.39,5079890.548,63515106.93,0,0,0,7548.325815,7548.325815,0,0,0,0,0.89706568,,0.000118843,,0.000118843,0,1,0,1,7548.325815,7548.325815,7548.325815,0,0,0,0,0,0
15491475.39,5079890.548,15494475.39,5079890.548,15494475.39,5076890.548,15491475.39,5076890.548,63515106.93,0,0,0,1591.309681,1591.309681,0,0,0,0,0.039868728,,2.51E-05,,2.51E-05,0,1,0,1,1591.309681,1591.309681,1591.309681,0,0,0,0,0,0
15491475.39,5076890.548,15494475.39,5076890.548,15494475.39,5073890.548,15491475.39,5073890.548,63515106.93,7.87E-09,7.87E-09,14593.46907,7296.734537,7296.734537,0,0,0,1.676525081,0.83826254,,0.000114882,,0.000114882,0.5,1,0.5,1,7296.734537,7296.734537,7296.734537,0,0,1,0,7.87E-09,31757553.47
15491475.39,5073890.548,15494475.39,5073890.548,15494475.39,5070890.548,15491475.39,5070890.548,63515106.93,1.57E-08,1.57E-08,9323.717879,3305.51557,6018.20231,0,0,0,1.368677773,0.684338886,,0.000146795,,0.000146795,1,2,1,2,4661.85894,3305.51557,6018.20231,0,0,1,0,1.57E-08,63515106.93
15491475.39,5070890.548,15494475.39,5070890.548,15494475.39,5067890.548,15491475.39,5067890.548,63515106.93,2.36E-08,2.36E-08,7116.815785,2118.876593,5342.577995,0,0,0,1.196150082,0.598075041,,0.000168074,,0.000168074,1.5,3,1.5,3,3558.407892,2118.876593,5342.577952,0,0,1,0,2.36E-08,95272660.4
15491475.39,5067890.548,15494475.39,5067890.548,15494475.39,5064890.548,15491475.39,5064890.548,63515106.93,7.87E-09,7.87E-09,13298.9727,6649.486299,6649.486299,0,0,0,1.392288256,0.696144128,,0.000104691,,0.000104691,0.5,1,0.5,1,6649.486352,6649.486352,6649.486352,0,0,1,0,7.87E-09,31757553.47
15491475.39,5064890.548,15494475.39,5064890.548,15494475.39,5061890.548,15491475.39,5061890.548,63515106.93,1.57E-08,1.57E-08,9972.080094,196.3559633,5058.309038,0,0,0,1.565649279,0.521883093,,0.000157003,,0.000157003,1,3,1,3,3324.026698,196.3559633,5058.309259,0,0,1,0,1.57E-08,63515106.93
15491475.39,5061890.548,15494475.39,5061890.548,15494475.39,5058890.548,15491475.39,5058890.548,63515106.93,7.87E-09,7.87E-09,30065.69848,6914.514034,8118.335193,0,0,0,7.115993886,1.778998471,,0.000236681,,0.000236681,0.5,2,0.5,2,7516.42462,6914.514048,8118.335193,0,0,1,0,7.87E-09,31757553.47
15491475.39,5058890.548,15494475.39,5058890.548,15494475.39,5055890.548,15491475.39,5055890.548,63515106.93,7.87E-09,7.87E-09,31436.1035,6977.861307,8740.190566,0,0,0,7.779476814,1.944869204,,0.000247469,,0.000247469,0.5,2,0.5,2,7859.025876,6977.861186,8740.190566,0,0,1,0,7.87E-09,31757553.47
15491475.39,5055890.548,15494475.39,5055890.548,15494475.39,5052890.548,15491475.39,5052890.548,63515106.93,7.87E-09,7.87E-09,9533.29653,899.8129438,3866.835321,0,0,0,0.715449813,0.178862453,,7.50E-05,,7.50E-05,0.5,2,0.5,2,2383.324132,899.8129438,3866.835321,0,0,1,0,7.87E-09,31757553.47
15491475.39,5052890.548,15494475.39,5052890.548,15494475.39,5049890.548,15491475.39,5049890.548,63515106.93,7.87E-09,7.87E-09,12597.70715,2064.806305,4234.047272,0,0,0,1.249326603,0.312331651,,9.92E-05,,9.92E-05,0.5,2,0.5,2,3149.426788,2064.806305,4234.047272,0,0,1,0,7.87E-09,31757553.47
15491475.39,5049890.548,15494475.39,5049890.548,15494475.39,5046890.548,15491475.39,5046890.548,63515106.93,7.87E-09,7.87E-09,19047.07106,929.0657931,8594.469735,0,0,0,2.855941943,0.713985486,,0.000149941,,0.000149941,0.5,2,0.5,2,4761.767764,929.0657931,8594.469735,0,0,1,0,7.87E-09,31757553.47
15491475.39,5046890.548,15494475.39,5046890.548,15494475.39,5043890.548,15491475.39,5043890.548,63515106.93,7.87E-09,7.87E-09,16332.48818,8166.244088,8166.244088,0,0,0,2.099895465,1.049947732,,0.000128572,,0.000128572,0.5,1,0.5,1,8166.244088,8166.244088,8166.244088,0,0,1,0,7.87E-09,31757553.47
15491475.39,5043890.548,15494475.39,5043890.548,15494475.39,5040890.548,15491475.39,5040890.548,63515106.93,0,0,0,3423.920272,8329.420446,0,0,0,0,1.087465838,,0.000185048,,0.000185048,0,2,0,2,5876.670359,3423.920272,8329.420446,0,0,0,0,0,0
15491475.39,5040890.548,15494475.39,5040890.548,15494475.39,5037890.548,15491475.39,5037890.548,63515106.93,0,0,0,5511.054368,8657.835285,0,0,0,0,1.580391215,,0.000223079,,0.000223079,0,2,0,2,7084.444827,5511.054368,8657.835285,0,0,0,0,0,0
15491475.39,5037890.548,15494475.39,5037890.548,15494475.39,5034890.548,15491475.39,5034890.548,63515106.93,2.36E-08,7.87E-09,11077.04356,1930.243381,7935.307388,2,4,1.57E-08,2.897756924,1.448878462,,0.0002616,,0.0002616,1.5,4,0.5,3,5538.521778,2339.492549,7935.307388,0.666666667,2,3,1,3,1
15491475.39,5034890.548,15494475.39,5034890.548,15494475.39,5031890.548,15491475.39,5031890.548,63515106.93,2.36E-08,7.87E-09,10231.98904,1420.54364,7523.243578,2,4,1.57E-08,2.472488944,1.854366708,,0.000241643,,0.000241643,1.5,3,0.5,2,7673.991783,6404.196347,8943.787218,0.666666667,2,3,1,3,1
