vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,1(NC/NB)Number of connected nodes per branch,2(NC/NL)Number of connected nodes per fault line,3(NB/NL)Number of branches per fault line,4(NC/A)Number of connected nodes per unit area,5(NB/A)Number of branch faults per unit area ,6(N_LA)The number of fault lines per unit area 
15472126.94,5004944.148,15475126.94,5004944.148,15475126.94,5001944.148,15472126.94,5001944.148,63515106.93,7.87E-09,7.87E-09,3322.204989,1661.102495,1661.102495,0,0,0,0.086885204,0.043442602,,2.62E-05,,2.62E-05,0.5,1,0.5,1,1661.102495,1661.102495,1661.102495,0,0,1,0,7.87E-09,31757553.47
15472126.94,5001944.148,15475126.94,5001944.148,15475126.94,4998944.148,15472126.94,4998944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4998944.148,15475126.94,4998944.148,15475126.94,4995944.148,15472126.94,4995944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4995944.148,15475126.94,4995944.148,15475126.94,4992944.148,15472126.94,4992944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4992944.148,15475126.94,4992944.148,15475126.94,4989944.148,15472126.94,4989944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4989944.148,15475126.94,4989944.148,15475126.94,4986944.148,15472126.94,4986944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4986944.148,15475126.94,4986944.148,15475126.94,4983944.148,15472126.94,4983944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4983944.148,15475126.94,4983944.148,15475126.94,4980944.148,15472126.94,4980944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4980944.148,15475126.94,4980944.148,15475126.94,4977944.148,15472126.94,4977944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4977944.148,15475126.94,4977944.148,15475126.94,4974944.148,15472126.94,4974944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4974944.148,15475126.94,4974944.148,15475126.94,4971944.148,15472126.94,4971944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4971944.148,15475126.94,4971944.148,15475126.94,4968944.148,15472126.94,4968944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4968944.148,15475126.94,4968944.148,15475126.94,4965944.148,15472126.94,4965944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4965944.148,15475126.94,4965944.148,15475126.94,4962944.148,15472126.94,4962944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4962944.148,15475126.94,4962944.148,15475126.94,4959944.148,15472126.94,4959944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4959944.148,15475126.94,4959944.148,15475126.94,4956944.148,15472126.94,4956944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4956944.148,15475126.94,4956944.148,15475126.94,4953944.148,15472126.94,4953944.148,63515106.93,0,0,0,5054.253744,5054.253744,0,0,0,0,0.402195354,,7.96E-05,,7.96E-05,0,1,0,1,5054.253744,5054.253744,5054.253744,0,0,0,0,0,0
15472126.94,4953944.148,15475126.94,4953944.148,15475126.94,4950944.148,15472126.94,4950944.148,63515106.93,0,0,0,8942.020932,8942.020932,0,0,0,0,1.258908978,,0.000140786,,0.000140786,0,1,0,1,8942.020932,8942.020932,8942.020932,0,0,0,0,0,0
15472126.94,4950944.148,15475126.94,4950944.148,15475126.94,4947944.148,15472126.94,4947944.148,63515106.93,0,0,0,7876.808793,7876.808793,0,0,0,0,0.97684031,,0.000124015,,0.000124015,0,1,0,1,7876.808793,7876.808793,7876.808793,0,0,0,0,0,0
15472126.94,4947944.148,15475126.94,4947944.148,15475126.94,4944944.148,15472126.94,4944944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15472126.94,4944944.148,15475126.94,4944944.148,15475126.94,4941944.148,15472126.94,4941944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5088944.148,15478126.94,5088944.148,15478126.94,5085944.148,15475126.94,5085944.148,63515106.93,7.87E-09,7.87E-09,11268.84519,5634.422595,5634.422595,0,0,0,0.999658806,0.499829403,,8.87E-05,,8.87E-05,0.5,1,0.5,1,5634.422595,5634.422595,5634.422595,0,0,1,0,7.87E-09,31757553.47
15475126.94,5085944.148,15478126.94,5085944.148,15478126.94,5082944.148,15475126.94,5082944.148,63515106.93,7.87E-09,7.87E-09,11516.5189,5758.259448,5758.259448,0,0,0,1.04408395,0.522041975,,9.07E-05,,9.07E-05,0.5,1,0.5,1,5758.259448,5758.259448,5758.259448,0,0,1,0,7.87E-09,31757553.47
15475126.94,5082944.148,15478126.94,5082944.148,15478126.94,5079944.148,15475126.94,5079944.148,63515106.93,7.87E-09,7.87E-09,8132.800009,4066.400005,4066.400005,0,0,0,0.52068271,0.260341355,,6.40E-05,,6.40E-05,0.5,1,0.5,1,4066.400005,4066.400005,4066.400005,0,0,1,0,7.87E-09,31757553.47
15475126.94,5079944.148,15478126.94,5079944.148,15478126.94,5076944.148,15475126.94,5076944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5076944.148,15478126.94,5076944.148,15478126.94,5073944.148,15475126.94,5073944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5073944.148,15478126.94,5073944.148,15478126.94,5070944.148,15475126.94,5070944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5070944.148,15478126.94,5070944.148,15478126.94,5067944.148,15475126.94,5067944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5067944.148,15478126.94,5067944.148,15478126.94,5064944.148,15475126.94,5064944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5064944.148,15478126.94,5064944.148,15478126.94,5061944.148,15475126.94,5061944.148,63515106.93,7.87E-09,7.87E-09,9972.32307,4986.161535,4986.161535,0,0,0,0.782862788,0.391431394,,7.85E-05,,7.85E-05,0.5,1,0.5,1,4986.161535,4986.161535,4986.161535,0,0,1,0,7.87E-09,31757553.47
15475126.94,5061944.148,15478126.94,5061944.148,15478126.94,5058944.148,15475126.94,5058944.148,63515106.93,7.87E-09,7.87E-09,11698.72007,5849.360034,5849.360034,0,0,0,1.077381885,0.538690942,,9.21E-05,,9.21E-05,0.5,1,0.5,1,5849.360034,5849.360034,5849.360034,0,0,1,0,7.87E-09,31757553.47
15475126.94,5058944.148,15478126.94,5058944.148,15478126.94,5055944.148,15475126.94,5055944.148,63515106.93,7.87E-09,7.87E-09,8755.123613,4377.561807,4377.561807,0,0,0,0.603416992,0.301708496,,6.89E-05,,6.89E-05,0.5,1,0.5,1,4377.561807,4377.561807,4377.561807,0,0,1,0,7.87E-09,31757553.47
15475126.94,5055944.148,15478126.94,5055944.148,15478126.94,5052944.148,15475126.94,5052944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5052944.148,15478126.94,5052944.148,15478126.94,5049944.148,15475126.94,5049944.148,63515106.93,7.87E-09,7.87E-09,3921.118361,1960.559181,1960.559181,0,0,0,0.12103553,0.060517765,,3.09E-05,,3.09E-05,0.5,1,0.5,1,1960.559181,1960.559181,1960.559181,0,0,1,0,7.87E-09,31757553.47
15475126.94,5049944.148,15478126.94,5049944.148,15478126.94,5046944.148,15475126.94,5046944.148,63515106.93,7.87E-09,7.87E-09,3665.507219,1832.75361,1832.75361,0,0,0,0.105769665,0.052884833,,2.89E-05,,2.89E-05,0.5,1,0.5,1,1832.75361,1832.75361,1832.75361,0,0,1,0,7.87E-09,31757553.47
15475126.94,5046944.148,15478126.94,5046944.148,15478126.94,5043944.148,15475126.94,5043944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5043944.148,15478126.94,5043944.148,15478126.94,5040944.148,15475126.94,5040944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5040944.148,15478126.94,5040944.148,15478126.94,5037944.148,15475126.94,5037944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5037944.148,15478126.94,5037944.148,15478126.94,5034944.148,15475126.94,5034944.148,63515106.93,0,0,0,5190.493477,5190.493477,0,0,0,0,0.424170309,,8.17E-05,,8.17E-05,0,1,0,1,5190.493477,5190.493477,5190.493477,0,0,0,0,0,0
15475126.94,5034944.148,15478126.94,5034944.148,15478126.94,5031944.148,15475126.94,5031944.148,63515106.93,7.87E-09,7.87E-09,21617.16299,3352.901966,7455.679529,0,0,0,3.678666056,0.919666514,,0.000170173,,0.000170173,0.5,2,0.5,2,5404.290748,3352.901966,7455.679529,0,0,1,0,7.87E-09,31757553.47
15475126.94,5031944.148,15478126.94,5031944.148,15478126.94,5028944.148,15475126.94,5028944.148,63515106.93,1.57E-08,1.57E-08,11591.22893,5470.567306,6120.661625,0,0,0,2.115348531,1.057674265,,0.000182496,,0.000182496,1,2,1,2,5795.614465,5470.567306,6120.661625,0,0,1,0,1.57E-08,63515106.93
15475126.94,5028944.148,15478126.94,5028944.148,15478126.94,5025944.148,15475126.94,5025944.148,63515106.93,7.87E-09,7.87E-09,9117.626858,4558.813429,4558.813429,0,0,0,0.654420055,0.327210027,,7.18E-05,,7.18E-05,0.5,1,0.5,1,4558.813429,4558.813429,4558.813429,0,0,1,0,7.87E-09,31757553.47
15475126.94,5025944.148,15478126.94,5025944.148,15478126.94,5022944.148,15475126.94,5022944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5022944.148,15478126.94,5022944.148,15478126.94,5019944.148,15475126.94,5019944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5019944.148,15478126.94,5019944.148,15478126.94,5016944.148,15475126.94,5016944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5016944.148,15478126.94,5016944.148,15478126.94,5013944.148,15475126.94,5013944.148,63515106.93,7.87E-09,7.87E-09,2628.585534,1314.292767,1314.292767,0,0,0,0.054392272,0.027196136,,2.07E-05,,2.07E-05,0.5,1,0.5,1,1314.292767,1314.292767,1314.292767,0,0,1,0,7.87E-09,31757553.47
15475126.94,5013944.148,15478126.94,5013944.148,15478126.94,5010944.148,15475126.94,5010944.148,63515106.93,7.87E-09,7.87E-09,1108.955836,554.4779178,554.4779178,0,0,0,0.009681028,0.004840514,,8.73E-06,,8.73E-06,0.5,1,0.5,1,554.4779178,554.4779178,554.4779178,0,0,1,0,7.87E-09,31757553.47
15475126.94,5010944.148,15478126.94,5010944.148,15478126.94,5007944.148,15475126.94,5007944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,5007944.148,15478126.94,5007944.148,15478126.94,5004944.148,15475126.94,5004944.148,63515106.93,7.87E-09,7.87E-09,8340.731717,4170.365858,4170.365858,0,0,0,0.547647709,0.273823854,,6.57E-05,,6.57E-05,0.5,1,0.5,1,4170.365858,4170.365858,4170.365858,0,0,1,0,7.87E-09,31757553.47
15475126.94,5004944.148,15478126.94,5004944.148,15478126.94,5001944.148,15475126.94,5001944.148,63515106.93,7.87E-09,7.87E-09,9292.606776,4646.303388,4646.303388,0,0,0,0.679779543,0.339889771,,7.32E-05,,7.32E-05,0.5,1,0.5,1,4646.303388,4646.303388,4646.303388,0,0,1,0,7.87E-09,31757553.47
15475126.94,5001944.148,15478126.94,5001944.148,15478126.94,4998944.148,15475126.94,4998944.148,63515106.93,7.87E-09,7.87E-09,5339.49323,2669.746615,2669.746615,0,0,0,0.224436275,0.112218137,,4.20E-05,,4.20E-05,0.5,1,0.5,1,2669.746615,2669.746615,2669.746615,0,0,1,0,7.87E-09,31757553.47
15475126.94,4998944.148,15478126.94,4998944.148,15478126.94,4995944.148,15475126.94,4995944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4995944.148,15478126.94,4995944.148,15478126.94,4992944.148,15475126.94,4992944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4992944.148,15478126.94,4992944.148,15478126.94,4989944.148,15475126.94,4989944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4989944.148,15478126.94,4989944.148,15478126.94,4986944.148,15475126.94,4986944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4986944.148,15478126.94,4986944.148,15478126.94,4983944.148,15475126.94,4983944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4983944.148,15478126.94,4983944.148,15478126.94,4980944.148,15475126.94,4980944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4980944.148,15478126.94,4980944.148,15478126.94,4977944.148,15475126.94,4977944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4977944.148,15478126.94,4977944.148,15478126.94,4974944.148,15475126.94,4974944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4974944.148,15478126.94,4974944.148,15478126.94,4971944.148,15475126.94,4971944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4971944.148,15478126.94,4971944.148,15478126.94,4968944.148,15475126.94,4968944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4968944.148,15478126.94,4968944.148,15478126.94,4965944.148,15475126.94,4965944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4965944.148,15478126.94,4965944.148,15478126.94,4962944.148,15475126.94,4962944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4962944.148,15478126.94,4962944.148,15478126.94,4959944.148,15475126.94,4959944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4959944.148,15478126.94,4959944.148,15478126.94,4956944.148,15475126.94,4956944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4956944.148,15478126.94,4956944.148,15478126.94,4953944.148,15475126.94,4953944.148,63515106.93,7.87E-09,7.87E-09,12346.48401,6173.242007,6173.242007,0,0,0,1.199995362,0.599997681,,9.72E-05,,9.72E-05,0.5,1,0.5,1,6173.242007,6173.242007,6173.242007,0,0,1,0,7.87E-09,31757553.47
15475126.94,4953944.148,15478126.94,4953944.148,15478126.94,4950944.148,15475126.94,4950944.148,63515106.93,7.87E-09,7.87E-09,16256.015,8128.0075,8128.0075,0,0,0,2.080276933,1.040138466,,0.00012797,,0.00012797,0.5,1,0.5,1,8128.0075,8128.0075,8128.0075,0,0,1,0,7.87E-09,31757553.47
15475126.94,4950944.148,15478126.94,4950944.148,15478126.94,4947944.148,15475126.94,4947944.148,63515106.93,0,0,0,6751.524036,6751.524036,0,0,0,0,0.717672992,,0.000106298,,0.000106298,0,1,0,1,6751.524036,6751.524036,6751.524036,0,0,0,0,0,0
15475126.94,4947944.148,15478126.94,4947944.148,15478126.94,4944944.148,15475126.94,4944944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475126.94,4944944.148,15478126.94,4944944.148,15478126.94,4941944.148,15475126.94,4941944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5088944.148,15481126.94,5088944.148,15481126.94,5085944.148,15478126.94,5085944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5085944.148,15481126.94,5085944.148,15481126.94,5082944.148,15478126.94,5082944.148,63515106.93,7.87E-09,7.87E-09,5226.390994,2613.195497,2613.195497,0,0,0,0.215028866,0.107514433,,4.11E-05,,4.11E-05,0.5,1,0.5,1,2613.195497,2613.195497,2613.195497,0,0,1,0,7.87E-09,31757553.47
15478126.94,5082944.148,15481126.94,5082944.148,15481126.94,5079944.148,15478126.94,5079944.148,63515106.93,7.87E-09,7.87E-09,3419.199067,1709.599533,1709.599533,0,0,0,0.092032611,0.046016306,,2.69E-05,,2.69E-05,0.5,1,0.5,1,1709.599533,1709.599533,1709.599533,0,0,1,0,7.87E-09,31757553.47
15478126.94,5079944.148,15481126.94,5079944.148,15481126.94,5076944.148,15478126.94,5076944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5076944.148,15481126.94,5076944.148,15481126.94,5073944.148,15478126.94,5073944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5073944.148,15481126.94,5073944.148,15481126.94,5070944.148,15478126.94,5070944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5070944.148,15481126.94,5070944.148,15481126.94,5067944.148,15478126.94,5067944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5067944.148,15481126.94,5067944.148,15481126.94,5064944.148,15478126.94,5064944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5064944.148,15481126.94,5064944.148,15481126.94,5061944.148,15478126.94,5061944.148,63515106.93,1.57E-08,1.57E-08,2091.599765,65.54235328,2026.057411,0,0,0,0.068877938,0.034438969,,3.29E-05,,3.29E-05,1,2,1,2,1045.799882,65.54235328,2026.057411,0,0,1,0,1.57E-08,63515106.93
15478126.94,5061944.148,15481126.94,5061944.148,15481126.94,5058944.148,15478126.94,5058944.148,63515106.93,7.87E-09,7.87E-09,5695.077551,2847.538776,2847.538776,0,0,0,0.255324362,0.127662181,,4.48E-05,,4.48E-05,0.5,1,0.5,1,2847.538776,2847.538776,2847.538776,0,0,1,0,7.87E-09,31757553.47
15478126.94,5058944.148,15481126.94,5058944.148,15481126.94,5055944.148,15478126.94,5055944.148,63515106.93,7.87E-09,7.87E-09,2576.880879,1288.440439,1288.440439,0,0,0,0.052273509,0.026136755,,2.03E-05,,2.03E-05,0.5,1,0.5,1,1288.440439,1288.440439,1288.440439,0,0,1,0,7.87E-09,31757553.47
15478126.94,5055944.148,15481126.94,5055944.148,15481126.94,5052944.148,15478126.94,5052944.148,63515106.93,7.87E-09,7.87E-09,1772.712483,886.3562417,886.3562417,0,0,0,0.024738284,0.012369142,,1.40E-05,,1.40E-05,0.5,1,0.5,1,886.3562417,886.3562417,886.3562417,0,0,1,0,7.87E-09,31757553.47
15478126.94,5052944.148,15481126.94,5052944.148,15481126.94,5049944.148,15478126.94,5049944.148,63515106.93,7.87E-09,7.87E-09,1433.353059,716.6765294,716.6765294,0,0,0,0.016173325,0.008086663,,1.13E-05,,1.13E-05,0.5,1,0.5,1,716.6765294,716.6765294,716.6765294,0,0,1,0,7.87E-09,31757553.47
15478126.94,5049944.148,15481126.94,5049944.148,15481126.94,5046944.148,15478126.94,5046944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5046944.148,15481126.94,5046944.148,15481126.94,5043944.148,15478126.94,5043944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5043944.148,15481126.94,5043944.148,15481126.94,5040944.148,15478126.94,5040944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5040944.148,15481126.94,5040944.148,15481126.94,5037944.148,15478126.94,5037944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5037944.148,15481126.94,5037944.148,15481126.94,5034944.148,15478126.94,5034944.148,63515106.93,0,0,0,7279.482712,7279.482712,0,0,0,0,0.834303383,,0.00011461,,0.00011461,0,1,0,1,7279.482712,7279.482712,7279.482712,0,0,0,0,0,0
15478126.94,5034944.148,15481126.94,5034944.148,15481126.94,5031944.148,15478126.94,5031944.148,63515106.93,0,0,0,6189.303725,8999.587326,0,0,0,0,1.816122357,,0.000239138,,0.000239138,0,2,0,2,7594.445526,6189.303725,8999.587326,0,0,0,0,0,0
15478126.94,5031944.148,15481126.94,5031944.148,15481126.94,5028944.148,15478126.94,5028944.148,63515106.93,7.87E-09,7.87E-09,30497.22655,6695.690887,8552.922389,0,0,0,7.321729209,1.830432302,,0.000240079,,0.000240079,0.5,2,0.5,2,7624.306638,6695.690887,8552.922389,0,0,1,0,7.87E-09,31757553.47
15478126.94,5028944.148,15481126.94,5028944.148,15481126.94,5025944.148,15478126.94,5025944.148,63515106.93,7.87E-09,7.87E-09,13989.66722,6994.833609,6994.833609,0,0,0,1.540663303,0.770331652,,0.000110129,,0.000110129,0.5,1,0.5,1,6994.833609,6994.833609,6994.833609,0,0,1,0,7.87E-09,31757553.47
15478126.94,5025944.148,15481126.94,5025944.148,15481126.94,5022944.148,15478126.94,5022944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5022944.148,15481126.94,5022944.148,15481126.94,5019944.148,15478126.94,5019944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5019944.148,15481126.94,5019944.148,15481126.94,5016944.148,15478126.94,5016944.148,63515106.93,1.57E-08,1.57E-08,5814.314979,198.9231084,5615.391667,0,0,0,0.5322554,0.2661277,,9.15E-05,,9.15E-05,1,2,1,2,2907.157489,198.9231084,5615.39187,0,0,1,0,1.57E-08,63515106.93
15478126.94,5016944.148,15481126.94,5016944.148,15481126.94,5013944.148,15478126.94,5013944.148,63515106.93,7.87E-09,7.87E-09,9629.720663,4814.860331,4814.860331,0,0,0,0.72999578,0.36499789,,7.58E-05,,7.58E-05,0.5,1,0.5,1,4814.860331,4814.860331,4814.860331,0,0,1,0,7.87E-09,31757553.47
15478126.94,5013944.148,15481126.94,5013944.148,15481126.94,5010944.148,15478126.94,5010944.148,63515106.93,7.87E-09,7.87E-09,5555.962783,2777.981392,2777.981392,0,0,0,0.243002995,0.121501498,,4.37E-05,,4.37E-05,0.5,1,0.5,1,2777.981392,2777.981392,2777.981392,0,0,1,0,7.87E-09,31757553.47
15478126.94,5010944.148,15481126.94,5010944.148,15481126.94,5007944.148,15478126.94,5007944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,5007944.148,15481126.94,5007944.148,15481126.94,5004944.148,15478126.94,5004944.148,63515106.93,7.87E-09,7.87E-09,14557.77971,7278.889855,7278.889855,0,0,0,1.668334986,0.834167493,,0.000114601,,0.000114601,0.5,1,0.5,1,7278.889855,7278.889855,7278.889855,0,0,1,0,7.87E-09,31757553.47
15478126.94,5004944.148,15481126.94,5004944.148,15481126.94,5001944.148,15478126.94,5001944.148,63515106.93,7.87E-09,7.87E-09,15209.50178,7604.750889,7604.750889,0,0,0,1.821054514,0.910527257,,0.000119731,,0.000119731,0.5,1,0.5,1,7604.750889,7604.750889,7604.750889,0,0,1,0,7.87E-09,31757553.47
15478126.94,5001944.148,15481126.94,5001944.148,15481126.94,4998944.148,15478126.94,4998944.148,63515106.93,0,0,0,4822.005468,4822.005468,0,0,0,0,0.36608199,,7.59E-05,,7.59E-05,0,1,0,1,4822.005468,4822.005468,4822.005468,0,0,0,0,0,0
15478126.94,4998944.148,15481126.94,4998944.148,15481126.94,4995944.148,15478126.94,4995944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,4995944.148,15481126.94,4995944.148,15481126.94,4992944.148,15478126.94,4992944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,4992944.148,15481126.94,4992944.148,15481126.94,4989944.148,15478126.94,4989944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15478126.94,4989944.148,15481126.94,4989944.148,15481126.94,4986944.148,15478126.94,4986944.148,63515106.93,7.87E-09,7.87E-09,1917.252553,958.6262765,958.6262765,0,0,0,0.028936874,0.014468437,,1.51E-05,,1.51E-05,0.5,1,0.5,1,958.6262765,958.6262765,958.6262765,0,0,1,0,7.87E-09,31757553.47
