vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,1(NC/NB)Number of connected nodes per branch,2(NC/NL)Number of connected nodes per fault line,3(NB/NL)Number of branches per fault line,4(NC/A)Number of connected nodes per unit area,5(NB/A)Number of branch faults per unit area ,6(NL/A)The number of fault lines per unit area 
15480749.27,4998824.717,15483749.27,4998824.717,15483749.27,4995824.717,15480749.27,4995824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15480749.27,4995824.717,15483749.27,4995824.717,15483749.27,4992824.717,15480749.27,4992824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15480749.27,4992824.717,15483749.27,4992824.717,15483749.27,4989824.717,15480749.27,4989824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15480749.27,4989824.717,15483749.27,4989824.717,15483749.27,4986824.717,15480749.27,4986824.717,63515106.93,7.87E-09,7.87E-09,7111.960417,3555.980208,3555.980208,0,0,0,0.39817284,0.19908642,,5.60E-05,,5.60E-05,0.5,1,0.5,1,3555.980208,3555.980208,3555.980208,0,0,1,0,7.87E-09,31757553.47
15480749.27,4986824.717,15483749.27,4986824.717,15483749.27,4983824.717,15480749.27,4983824.717,63515106.93,7.87E-09,7.87E-09,8243.990392,4121.995196,4121.995196,0,0,0,0.535017422,0.267508711,,6.49E-05,,6.49E-05,0.5,1,0.5,1,4121.995196,4121.995196,4121.995196,0,0,1,0,7.87E-09,31757553.47
15480749.27,4983824.717,15483749.27,4983824.717,15483749.27,4980824.717,15480749.27,4980824.717,63515106.93,7.87E-09,7.87E-09,18017.78122,2545.938054,6462.952557,0,0,0,2.555615946,0.638903986,,0.000141839,,0.000141839,0.5,2,0.5,2,4504.445305,2545.938054,6462.952557,0,0,1,0,7.87E-09,31757553.47
15480749.27,4980824.717,15483749.27,4980824.717,15483749.27,4977824.717,15480749.27,4977824.717,63515106.93,0,0,0,8904.784865,8904.784865,0,0,0,0,1.248446194,,0.000140199,,0.000140199,0,1,0,1,8904.784865,8904.784865,8904.784865,0,0,0,0,0,0
15480749.27,4977824.717,15483749.27,4977824.717,15483749.27,4974824.717,15480749.27,4974824.717,63515106.93,0,0,0,8340.394128,8340.394128,0,0,0,0,1.095206756,,0.000131314,,0.000131314,0,1,0,1,8340.394128,8340.394128,8340.394128,0,0,0,0,0,0
15480749.27,4974824.717,15483749.27,4974824.717,15483749.27,4971824.717,15480749.27,4971824.717,63515106.93,0,0,0,4083.212049,4083.212049,0,0,0,0,0.262498505,,6.43E-05,,6.43E-05,0,1,0,1,4083.212049,4083.212049,4083.212049,0,0,0,0,0,0
15480749.27,4971824.717,15483749.27,4971824.717,15483749.27,4968824.717,15480749.27,4968824.717,63515106.93,0,0,0,6634.074498,6634.074498,0,0,0,0,0.69292089,,0.000104449,,0.000104449,0,1,0,1,6634.074498,6634.074498,6634.074498,0,0,0,0,0,0
15480749.27,4968824.717,15483749.27,4968824.717,15483749.27,4965824.717,15480749.27,4965824.717,63515106.93,7.87E-09,7.87E-09,22914.11401,2466.102057,8990.954948,0,0,0,4.133320766,1.033330191,,0.000180383,,0.000180383,0.5,2,0.5,2,5728.528502,2466.102057,8990.954948,0,0,1,0,7.87E-09,31757553.47
15480749.27,4965824.717,15483749.27,4965824.717,15483749.27,4962824.717,15480749.27,4962824.717,63515106.93,7.87E-09,7.87E-09,26922.90255,5832.759178,7628.692097,0,0,0,5.706065193,1.426516298,,0.000211941,,0.000211941,0.5,2,0.5,2,6730.725638,5832.759178,7628.692097,0,0,1,0,7.87E-09,31757553.47
15480749.27,4962824.717,15483749.27,4962824.717,15483749.27,4959824.717,15480749.27,4959824.717,63515106.93,7.87E-09,7.87E-09,16300.7265,8150.363249,8150.363249,0,0,0,2.091736102,1.045868051,,0.000128322,,0.000128322,0.5,1,0.5,1,8150.363249,8150.363249,8150.363249,0,0,1,0,7.87E-09,31757553.47
15480749.27,4959824.717,15483749.27,4959824.717,15483749.27,4956824.717,15480749.27,4956824.717,63515106.93,0,0,0,6621.730047,6621.730047,0,0,0,0,0.690344564,,0.000104254,,0.000104254,0,1,0,1,6621.730047,6621.730047,6621.730047,0,0,0,0,0,0
15480749.27,4956824.717,15483749.27,4956824.717,15483749.27,4953824.717,15480749.27,4953824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15480749.27,4953824.717,15483749.27,4953824.717,15483749.27,4950824.717,15480749.27,4950824.717,63515106.93,0,0,0,6762.516989,6762.516989,0,0,0,0,0.72001195,,0.000106471,,0.000106471,0,1,0,1,6762.516989,6762.516989,6762.516989,0,0,0,0,0,0
15480749.27,4950824.717,15483749.27,4950824.717,15483749.27,4947824.717,15480749.27,4947824.717,63515106.93,0,0,0,8924.121414,8924.121414,0,0,0,0,1.253874029,,0.000140504,,0.000140504,0,1,0,1,8924.121414,8924.121414,8924.121414,0,0,0,0,0,0
15480749.27,4947824.717,15483749.27,4947824.717,15483749.27,4944824.717,15480749.27,4944824.717,63515106.93,7.87E-09,7.87E-09,16278.5425,8139.271251,8139.271251,0,0,0,2.086046602,1.043023301,,0.000128147,,0.000128147,0.5,1,0.5,1,8139.271251,8139.271251,8139.271251,0,0,1,0,7.87E-09,31757553.47
15480749.27,4944824.717,15483749.27,4944824.717,15483749.27,4941824.717,15480749.27,4941824.717,63515106.93,0,0,0,3099.732361,3099.732361,0,0,0,0,0.151276463,,4.88E-05,,4.88E-05,0,1,0,1,3099.732361,3099.732361,3099.732361,0,0,0,0,0,0
15483749.27,5124824.717,15486749.27,5124824.717,15486749.27,5121824.717,15483749.27,5121824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5121824.717,15486749.27,5121824.717,15486749.27,5118824.717,15483749.27,5118824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5118824.717,15486749.27,5118824.717,15486749.27,5115824.717,15483749.27,5115824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5115824.717,15486749.27,5115824.717,15486749.27,5112824.717,15483749.27,5112824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5112824.717,15486749.27,5112824.717,15486749.27,5109824.717,15483749.27,5109824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5109824.717,15486749.27,5109824.717,15486749.27,5106824.717,15483749.27,5106824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5106824.717,15486749.27,5106824.717,15486749.27,5103824.717,15483749.27,5103824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5103824.717,15486749.27,5103824.717,15486749.27,5100824.717,15483749.27,5100824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5100824.717,15486749.27,5100824.717,15486749.27,5097824.717,15483749.27,5097824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5097824.717,15486749.27,5097824.717,15486749.27,5094824.717,15483749.27,5094824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5094824.717,15486749.27,5094824.717,15486749.27,5091824.717,15483749.27,5091824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5091824.717,15486749.27,5091824.717,15486749.27,5088824.717,15483749.27,5088824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5088824.717,15486749.27,5088824.717,15486749.27,5085824.717,15483749.27,5085824.717,63515106.93,0,0,0,7942.40038,7942.40038,0,0,0,0,0.993176692,,0.000125047,,0.000125047,0,1,0,1,7942.40038,7942.40038,7942.40038,0,0,0,0,0,0
15483749.27,5085824.717,15486749.27,5085824.717,15486749.27,5082824.717,15483749.27,5082824.717,63515106.93,0,0,0,8854.675908,8854.675908,0,0,0,0,1.234435227,,0.000139411,,0.000139411,0,1,0,1,8854.675908,8854.675908,8854.675908,0,0,0,0,0,0
15483749.27,5082824.717,15486749.27,5082824.717,15486749.27,5079824.717,15483749.27,5079824.717,63515106.93,0,0,0,5278.946119,5278.946119,0,0,0,0,0.438750299,,8.31E-05,,8.31E-05,0,1,0,1,5278.946119,5278.946119,5278.946119,0,0,0,0,0,0
15483749.27,5079824.717,15486749.27,5079824.717,15486749.27,5076824.717,15483749.27,5076824.717,63515106.93,0,0,0,6921.648129,6921.648129,0,0,0,0,0.754296342,,0.000108976,,0.000108976,0,1,0,1,6921.648129,6921.648129,6921.648129,0,0,0,0,0,0
15483749.27,5076824.717,15486749.27,5076824.717,15486749.27,5073824.717,15483749.27,5073824.717,63515106.93,0,0,0,9003.235165,9003.235165,0,0,0,0,1.276204156,,0.00014175,,0.00014175,0,1,0,1,9003.235165,9003.235165,9003.235165,0,0,0,0,0,0
15483749.27,5073824.717,15486749.27,5073824.717,15486749.27,5070824.717,15483749.27,5070824.717,63515106.93,0,0,0,5904.657574,6826.648796,0,0,0,0,1.275965436,,0.000200445,,0.000200445,0,2,0,2,6365.653192,5904.657588,6826.648796,0,0,0,0,0,0
15483749.27,5070824.717,15486749.27,5070824.717,15486749.27,5067824.717,15483749.27,5067824.717,63515106.93,2.36E-08,7.87E-09,15085.34125,55.92389028,8893.67512,2,4,1.57E-08,5.374332148,2.687166074,,0.000356262,,0.000356262,1.5,4,0.5,3,7542.670626,5319.282108,8949.599013,0.666666667,2,3,1,3,1
15483749.27,5067824.717,15486749.27,5067824.717,15486749.27,5064824.717,15483749.27,5064824.717,63515106.93,0,0,0,7398.166656,8848.596547,0,0,0,0,3.280344678,,0.000393624,,0.000393624,0,3,0,3,8333.695518,7398.166648,8848.596547,0,0,0,0,0,0
15483749.27,5064824.717,15486749.27,5064824.717,15486749.27,5061824.717,15483749.27,5061824.717,63515106.93,0,0,0,4927.098638,7954.649493,0,0,0,0,1.306298949,,0.000202814,,0.000202814,0,2,0,2,6440.874065,4927.098638,7954.649493,0,0,0,0,0,0
15483749.27,5061824.717,15486749.27,5061824.717,15486749.27,5058824.717,15483749.27,5058824.717,63515106.93,0,0,0,2939.945443,2939.945443,0,0,0,0,0.136082259,,4.63E-05,,4.63E-05,0,1,0,1,2939.945443,2939.945443,2939.945443,0,0,0,0,0,0
15483749.27,5058824.717,15486749.27,5058824.717,15486749.27,5055824.717,15483749.27,5055824.717,63515106.93,2.36E-08,7.87E-09,9135.004824,822.1210212,8186.822006,2,4,1.57E-08,1.970751145,1.478063359,,0.000215736,,0.000215736,1.5,3,0.5,2,6851.253618,5515.68523,8186.822006,0.666666667,2,3,1,3,1
15483749.27,5055824.717,15486749.27,5055824.717,15486749.27,5052824.717,15483749.27,5052824.717,63515106.93,4.72E-08,1.57E-08,5787.658627,511.1760377,7780.570032,2,4,3.15E-08,1.58215867,1.58215867,,0.000273368,,0.000273368,3,5,1,3,5787.658627,776.760156,8805.645691,0.666666667,2,6,2,6,2
15483749.27,5052824.717,15486749.27,5052824.717,15486749.27,5049824.717,15483749.27,5049824.717,63515106.93,2.36E-08,7.87E-09,7097.748929,2101.769806,6313.962086,2,4,1.57E-08,1.189749391,0.892312043,,0.000167623,,0.000167623,1.5,3,0.5,2,5323.311697,2101.769806,8544.853587,0.666666667,2,3,1,3,1
15483749.27,5049824.717,15486749.27,5049824.717,15486749.27,5046824.717,15483749.27,5046824.717,63515106.93,2.36E-08,7.87E-09,3986.643822,1179.498216,2928.678123,2,4,1.57E-08,0.375343672,0.281507754,,9.42E-05,,9.42E-05,1.5,3,0.5,2,2989.982867,1179.498216,4800.467518,0.666666667,2,3,1,3,1
15483749.27,5046824.717,15486749.27,5046824.717,15486749.27,5043824.717,15483749.27,5043824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5043824.717,15486749.27,5043824.717,15486749.27,5040824.717,15483749.27,5040824.717,63515106.93,7.87E-09,7.87E-09,13805.95901,3004.081196,3898.89831,0,0,0,1.5004659,0.375116475,,0.000108682,,0.000108682,0.5,2,0.5,2,3451.489753,3004.081196,3898.89831,0,0,1,0,7.87E-09,31757553.47
15483749.27,5040824.717,15486749.27,5040824.717,15486749.27,5037824.717,15483749.27,5037824.717,63515106.93,7.87E-09,7.87E-09,26560.0356,4919.216044,8360.801758,0,0,0,5.553289015,1.388322254,,0.000209084,,0.000209084,0.5,2,0.5,2,6640.008901,4919.216044,8360.801758,0,0,1,0,7.87E-09,31757553.47
15483749.27,5037824.717,15486749.27,5037824.717,15486749.27,5034824.717,15483749.27,5034824.717,63515106.93,7.87E-09,7.87E-09,24895.2924,3660.437321,8787.208879,0,0,0,4.878961979,1.219740495,,0.000195979,,0.000195979,0.5,2,0.5,2,6223.8231,3660.437321,8787.208879,0,0,1,0,7.87E-09,31757553.47
15483749.27,5034824.717,15486749.27,5034824.717,15486749.27,5031824.717,15483749.27,5031824.717,63515106.93,0,0,0,5195.392615,5195.392615,0,0,0,0,0.424971408,,8.18E-05,,8.18E-05,0,1,0,1,5195.392615,5195.392615,5195.392615,0,0,0,0,0,0
15483749.27,5031824.717,15486749.27,5031824.717,15486749.27,5028824.717,15483749.27,5028824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5028824.717,15486749.27,5028824.717,15486749.27,5025824.717,15483749.27,5025824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5025824.717,15486749.27,5025824.717,15486749.27,5022824.717,15483749.27,5022824.717,63515106.93,0,0,0,7170.12138,7170.12138,0,0,0,0,0.809423822,,0.000112888,,0.000112888,0,1,0,1,7170.12138,7170.12138,7170.12138,0,0,0,0,0,0
15483749.27,5022824.717,15486749.27,5022824.717,15486749.27,5019824.717,15483749.27,5019824.717,63515106.93,0,0,0,8950.004063,8950.004063,0,0,0,0,1.261157803,,0.000140911,,0.000140911,0,1,0,1,8950.004063,8950.004063,8950.004063,0,0,0,0,0,0
15483749.27,5019824.717,15486749.27,5019824.717,15486749.27,5016824.717,15483749.27,5016824.717,63515106.93,0,0,0,8725.006766,8725.006766,0,0,0,0,1.19854546,,0.000137369,,0.000137369,0,1,0,1,8725.006766,8725.006766,8725.006766,0,0,0,0,0,0
15483749.27,5016824.717,15486749.27,5016824.717,15486749.27,5013824.717,15483749.27,5013824.717,63515106.93,0,0,0,6368.55095,6368.55095,0,0,0,0,0.638563692,,0.000100268,,0.000100268,0,1,0,1,6368.55095,6368.55095,6368.55095,0,0,0,0,0,0
15483749.27,5013824.717,15486749.27,5013824.717,15486749.27,5010824.717,15483749.27,5010824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5010824.717,15486749.27,5010824.717,15486749.27,5007824.717,15483749.27,5007824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5007824.717,15486749.27,5007824.717,15486749.27,5004824.717,15483749.27,5004824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5004824.717,15486749.27,5004824.717,15486749.27,5001824.717,15483749.27,5001824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,5001824.717,15486749.27,5001824.717,15486749.27,4998824.717,15483749.27,4998824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,4998824.717,15486749.27,4998824.717,15486749.27,4995824.717,15483749.27,4995824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,4995824.717,15486749.27,4995824.717,15486749.27,4992824.717,15483749.27,4992824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,4992824.717,15486749.27,4992824.717,15486749.27,4989824.717,15483749.27,4989824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,4989824.717,15486749.27,4989824.717,15486749.27,4986824.717,15483749.27,4986824.717,63515106.93,7.87E-09,7.87E-09,14072.16251,7036.081254,7036.081254,0,0,0,1.558887068,0.779443534,,0.000110778,,0.000110778,0.5,1,0.5,1,7036.081254,7036.081254,7036.081254,0,0,1,0,7.87E-09,31757553.47
15483749.27,4986824.717,15486749.27,4986824.717,15486749.27,4983824.717,15483749.27,4983824.717,63515106.93,7.87E-09,7.87E-09,14030.43444,7015.217221,7015.217221,0,0,0,1.549655666,0.774827833,,0.00011045,,0.00011045,0.5,1,0.5,1,7015.217221,7015.217221,7015.217221,0,0,1,0,7.87E-09,31757553.47
15483749.27,4983824.717,15486749.27,4983824.717,15486749.27,4980824.717,15483749.27,4980824.717,63515106.93,7.87E-09,7.87E-09,9381.71292,4690.85646,4690.85646,0,0,0,0.692878762,0.346439381,,7.39E-05,,7.39E-05,0.5,1,0.5,1,4690.85646,4690.85646,4690.85646,0,0,1,0,7.87E-09,31757553.47
15483749.27,4980824.717,15486749.27,4980824.717,15486749.27,4977824.717,15483749.27,4977824.717,63515106.93,0,0,0,7425.705488,7425.705488,0,0,0,0,0.868157273,,0.000116912,,0.000116912,0,1,0,1,7425.705488,7425.705488,7425.705488,0,0,0,0,0,0
15483749.27,4977824.717,15486749.27,4977824.717,15486749.27,4974824.717,15483749.27,4974824.717,63515106.93,0,0,0,8994.639861,8994.639861,0,0,0,0,1.273768559,,0.000141614,,0.000141614,0,1,0,1,8994.639861,8994.639861,8994.639861,0,0,0,0,0,0
15483749.27,4974824.717,15486749.27,4974824.717,15486749.27,4971824.717,15483749.27,4971824.717,63515106.93,0,0,0,7721.048041,7721.048041,0,0,0,0,0.938589034,,0.000121562,,0.000121562,0,1,0,1,7721.048041,7721.048041,7721.048041,0,0,0,0,0,0
15483749.27,4971824.717,15486749.27,4971824.717,15486749.27,4968824.717,15483749.27,4968824.717,63515106.93,0,0,0,484.5599814,484.5599814,0,0,0,0,0.003696733,,7.63E-06,,7.63E-06,0,1,0,1,484.5599814,484.5599814,484.5599814,0,0,0,0,0,0
15483749.27,4968824.717,15486749.27,4968824.717,15486749.27,4965824.717,15483749.27,4965824.717,63515106.93,7.87E-09,7.87E-09,20348.31774,1682.946281,8491.212587,0,0,0,3.259492542,0.814873135,,0.000160185,,0.000160185,0.5,2,0.5,2,5087.079434,1682.946281,8491.212587,0,0,1,0,7.87E-09,31757553.47
15483749.27,4965824.717,15486749.27,4965824.717,15486749.27,4962824.717,15483749.27,4962824.717,63515106.93,7.87E-09,7.87E-09,25142.97783,3913.37374,8658.115174,0,0,0,4.976527354,1.244131838,,0.000197929,,0.000197929,0.5,2,0.5,2,6285.744457,3913.37374,8658.115174,0,0,1,0,7.87E-09,31757553.47
15483749.27,4962824.717,15486749.27,4962824.717,15486749.27,4959824.717,15483749.27,4959824.717,63515106.93,7.87E-09,7.87E-09,19175.19459,4451.713751,5135.883545,0,0,0,2.89449318,0.723623295,,0.00015095,,0.00015095,0.5,2,0.5,2,4793.798648,4451.713751,5135.883545,0,0,1,0,7.87E-09,31757553.47
15483749.27,4959824.717,15486749.27,4959824.717,15486749.27,4956824.717,15483749.27,4956824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,4956824.717,15486749.27,4956824.717,15486749.27,4953824.717,15483749.27,4953824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,4953824.717,15486749.27,4953824.717,15486749.27,4950824.717,15483749.27,4950824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15483749.27,4950824.717,15486749.27,4950824.717,15486749.27,4947824.717,15483749.27,4947824.717,63515106.93,7.87E-09,7.87E-09,14510.91666,7255.458328,7255.458328,0,0,0,1.657611176,0.828805588,,0.000114232,,0.000114232,0.5,1,0.5,1,7255.458328,7255.458328,7255.458328,0,0,1,0,7.87E-09,31757553.47
15483749.27,4947824.717,15486749.27,4947824.717,15486749.27,4944824.717,15483749.27,4944824.717,63515106.93,7.87E-09,7.87E-09,12257.74774,6128.873868,6128.873868,0,0,0,1.182808207,0.591404104,,9.65E-05,,9.65E-05,0.5,1,0.5,1,6128.873868,6128.873868,6128.873868,0,0,1,0,7.87E-09,31757553.47
15483749.27,4944824.717,15486749.27,4944824.717,15486749.27,4941824.717,15483749.27,4941824.717,63515106.93,7.87E-09,7.87E-09,7258.433151,3629.216575,3629.216575,0,0,0,0.414742684,0.207371342,,5.71E-05,,5.71E-05,0.5,1,0.5,1,3629.216575,3629.216575,3629.216575,0,0,1,0,7.87E-09,31757553.47
15486749.27,5124824.717,15489749.27,5124824.717,15489749.27,5121824.717,15486749.27,5121824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5121824.717,15489749.27,5121824.717,15489749.27,5118824.717,15486749.27,5118824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5118824.717,15489749.27,5118824.717,15489749.27,5115824.717,15486749.27,5115824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5115824.717,15489749.27,5115824.717,15489749.27,5112824.717,15486749.27,5112824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5112824.717,15489749.27,5112824.717,15489749.27,5109824.717,15486749.27,5109824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5109824.717,15489749.27,5109824.717,15489749.27,5106824.717,15486749.27,5106824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5106824.717,15489749.27,5106824.717,15489749.27,5103824.717,15486749.27,5103824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5103824.717,15489749.27,5103824.717,15489749.27,5100824.717,15486749.27,5100824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5100824.717,15489749.27,5100824.717,15489749.27,5097824.717,15486749.27,5097824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5097824.717,15489749.27,5097824.717,15489749.27,5094824.717,15486749.27,5094824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5094824.717,15489749.27,5094824.717,15489749.27,5091824.717,15486749.27,5091824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5091824.717,15489749.27,5091824.717,15489749.27,5088824.717,15486749.27,5088824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15486749.27,5088824.717,15489749.27,5088824.717,15489749.27,5085824.717,15486749.27,5085824.717,63515106.93,0,0,0,6895.653455,6895.653455,0,0,0,0,0.748641368,,0.000108567,,0.000108567,0,1,0,1,6895.653455,6895.653455,6895.653455,0,0,0,0,0,0
15486749.27,5085824.717,15489749.27,5085824.717,15489749.27,5082824.717,15486749.27,5082824.717,63515106.93,0,0,0,9000.118178,9000.118178,0,0,0,0,1.275320646,,0.0001417,,0.0001417,0,1,0,1,9000.118178,9000.118178,9000.118178,0,0,0,0,0,0
15486749.27,5082824.717,15489749.27,5082824.717,15489749.27,5079824.717,15486749.27,5079824.717,63515106.93,0,0,0,6858.197405,6858.197405,0,0,0,0,0.740530465,,0.000107977,,0.000107977,0,1,0,1,6858.197405,6858.197405,6858.197405,0,0,0,0,0,0
15486749.27,5079824.717,15489749.27,5079824.717,15489749.27,5076824.717,15486749.27,5076824.717,63515106.93,0,0,0,5360.344531,5360.344531,0,0,0,0,0.452385186,,8.44E-05,,8.44E-05,0,1,0,1,5360.344531,5360.344531,5360.344531,0,0,0,0,0,0
15486749.27,5076824.717,15489749.27,5076824.717,15489749.27,5073824.717,15486749.27,5073824.717,63515106.93,0,0,0,8828.298081,8828.298081,0,0,0,0,1.227091487,,0.000138995,,0.000138995,0,1,0,1,8828.298081,8828.298081,8828.298081,0,0,0,0,0,0
15486749.27,5073824.717,15489749.27,5073824.717,15489749.27,5070824.717,15486749.27,5070824.717,63515106.93,2.36E-08,7.87E-09,11852.71884,2243.157408,8047.767786,2,4,1.57E-08,3.317799907,1.658899953,,0.000279919,,0.000279919,1.5,4,0.5,3,5926.35942,3083.760458,8047.767786,0.666666667,2,3,1,3,1
15486749.27,5070824.717,15489749.27,5070824.717,15489749.27,5067824.717,15486749.27,5067824.717,63515106.93,2.36E-08,7.87E-09,14423.19562,3053.667375,6781.494978,2,4,1.57E-08,4.912891957,2.456445979,,0.000340624,,0.000340624,1.5,4,0.5,3,7211.597812,5860.987145,8992.311313,0.666666667,2,3,1,3,1
15486749.27,5067824.717,15489749.27,5067824.717,15489749.27,5064824.717,15486749.27,5064824.717,63515106.93,2.36E-08,7.87E-09,14925.6297,1597.414964,9010.463197,2,4,1.57E-08,5.261136275,2.630568137,,0.00035249,,0.00035249,1.5,4,0.5,3,7462.814852,6548.608878,9010.463197,0.666666667,2,3,1,3,1
15486749.27,5064824.717,15489749.27,5064824.717,15489749.27,5061824.717,15486749.27,5061824.717,63515106.93,0,0,0,6983.63478,6983.63478,0,0,0,0,0.767867002,,0.000109952,,0.000109952,0,1,0,1,6983.63478,6983.63478,6983.63478,0,0,0,0,0,0
15486749.27,5061824.717,15489749.27,5061824.717,15489749.27,5058824.717,15486749.27,5058824.717,63515106.93,0,0,0,223.1794256,3925.625232,0,0,0,0,0.135499911,,6.53E-05,,6.53E-05,0,2,0,2,2074.402485,223.1794256,3925.625544,0,0,0,0,0,0
